name,lat,lon,type,rating,user_ratings_total,photo_reference,amenity_score
Forte de Santa Maria da Arrábida,38.4737091,-8.9828444,Viewpoint,4.5,304,places/ChIJdVCM48xaGQ0RRrNWsv5k6xs/photos/ATCDNfV8zbJ6YwRwq6y4f75dQjBGpk6-wBYS_H58x-Qo8je8B_LrHZ51Detet5Ldpj67duxk1sRNeqNPcHeT5GIoJUTCq2LUqMcMeFv2aQOf_yimSQXP68gmrD043652LKvO3YndZiHEgKQZDB-PztwQl7LlSQf319m40b2SLTNLc_yD-a3PHxckKU8EILlZ0tYrrQ1rbePfOimq2c3GqybvgU9yXXqQyiRDOoQSf4r4X5ARHaxEMKwq4l6zS6kXcbTvmzH337UQ9KXzdLau6_zHZktyMkxT5eDkFZh7WHInMwUNhIwJ99J01Bv39YSsf3uGb2GeeTeRM5KU-fIfVVXYOva-pd_aUGNK1j1NUtdfyJ0gSEm0O6leKg0D3hlupXsgjp5EkyN6VsIfevpMX0R_LwYC19tp4IVBOo3ijTQJZ74m0w,50
Alto do Jaspe / Brecha da Arrábida,38.4578719,-9.0102212,Viewpoint,4.7,113,places/ChIJEes31aBaGQ0RBguBtgEN7ZI/photos/ATCDNfXAFCpjd2S5GRcmF3ijXYvyKso9nwQOHFMWbYmVkVWEXSKUlT6RqnIf9oY2l2bl_82Gr8RwzB_MWeE7UVnao_F0MItcxfl6FQNhoLTyM7JUXgknj5eftDuS4IzL8QOvIN2GlHAjmnRUVyd8Mp2Xfg7wiiylfWrikPkB9KLWDURxDsvhVYK0EWBkQmA5n9kXpYTI82sznfNpo1KYWR2JUdYjODHJghFiaok9lgD9jZAjVrlXnwwTCPkfzWP6JS10i9EKlcg1PiGw7qaXeUEiPxx-aiasz_4bO689DO2RtgvzB8h171sT8i0GUOreVO4ActdsG-URAdCfUQJvWLUFbeqvns2wTcy2_9CMQljufGf-NKGeVaScJ4xTLiiy6i2HdWVtp2IFPOZXgaesd0hX-yJt8V-J-rkK-kknW_rKCAAbeA,50
Forte do Cavalo Municipal Camping Park,38.4358486,-9.116830499999999,Campsite,4,978,places/ChIJ-W3w1DtSGQ0R3jj4hkO75To/photos/ATCDNfWDpIpUC32Cn1TL-AYDGtN89oAPj-79djNVGUJF-c-znuuqDQl8w_Ex8JidprRvnjxGH4Y6Yvp-ihtHuqHPSXVYrInc4yWCC6cTIoWX6qDdv_-l1tBRgETgLQYOknw1zg4X4sTkNeruKGXRIRrRShmcYI7W6Y-vihEN48ka53RpUK3XRezzmuQ-AnLE9aHKZDPugIzIWX8_WN7bRNYd-nkG97q2L3Jaeb1S2r2Wse7QZ5cPxoFAoiIXOrETYSXBk_gZsBqBBQ0RWlo-V1cjdCLTMShRHPe7cO_1MucHn-5AOrdJgFJZLff3kx2dEzhmz74Kchfbqo28AnewxK1LElnJBY95KGUOKpIYxTv7J9ffXst3N5xYRsd8NOnkoC2u5GLLkN7ZlGrzEftMRnTg5sNVd6dLR0Zj_Up6fD3S8U0QqQ,50
Parque de Campismo de Picheleiros,38.4947604,-9.0039911,Campsite,3.5,617,places/ChIJVYW0eF1FGQ0REYzbJ9RMpg0/photos/ATCDNfVlHLCPn1euFhEb96VMChIX0OdU4o8AUDJWTdUDrtcfF44xvx5q82Z1Nzmhjdks6kHjtFjUk5L_oiv-48R2LBkAKp5Cg-zZ2n_F2ZGcjC6ou58i-rxD-Ro0T7JDZwshD-3aVm29_J3HmTas2ydju7WX0ehfmv-j9zivd8EyqybedtJriHEM4HEGjoo1pciY9_Q_eHqpzQL4FZ3uKWHC4EOfRRKKfnJa1LPVJN41GWah4k9-KhEO6nPNaiVIvJ2HGOCmQsmMqpu9yPiKvfFgeslvaZ7j70k45_qHXRT2ghN2Kw,50
Parque Augusto Pólvora,38.4718363,-9.0868196,Hiking,4.7,1526,places/ChIJr8qraBxOGQ0Rk-cfWYtv8iM/photos/ATCDNfU2oO9Nm7IwDjv_6ktx3fIfrYLsJqvY4cFf6EnpEa4En0pDkzyrZM82GRy-UqHh1fBMusKqvkvfIrUKslLT0y12edV6QhWVw3a28GFWNhG9E-_oYEao0Qa-u7AYGB2EVeJfV3dP_SWi1d84BUFdDXEod351TFFPtvfpYn_CursvB6gaJGvMmES3SfR6ShARaTegEtSDs5kDJ_TbXZs7QMT0QVG245DLEyDl2DlzMBjQ-prCwJnYNcaEeSmZA42oK0F_g55iR5qzJGmmP_cdHaszXr9iji6xuMQWE1TW_YE1MTNPxTNl7EyAalZPkl8NeMY7XDKA5ivX1w5APWGmRmK-YFdbxPAKgzeFy4enaBXPTMRJpVkPWIf6HXkqyZFSnsL2W4yBTuJEWhwwbV-9ym2LHiswB0M9V8zyD-v0KA23h1s,50
Public Garden Sesimbra,38.4441147,-9.100928300000001,Hiking,4.3,538,places/ChIJ64kKmYpRGQ0RMrFumfvv_sI/photos/ATCDNfU0FWXnafPIodlnwW2SL0tCPRVVwAwA1afH5Uj3sJ5iLB7FSFWVIJ3kB-dttqHP4nK4i-FMSMctzwY-M0CEvneMqYpNFoJlslTYRexxRMEwE3UZJM8DF-mTHV6e6hIf1GTBf4JFowJ7XEW9-O8lU3hmnkeu55dPsRALzgzJ0Yl-qJSRoGPXi1VUJTs40d9ELsgYOI4olvfLwdYwNoMwARgzL-RIsIf3EWKh9Ho0lZOmaQ0bfrSEKSDVA8u1lCr1pxveCNqthb4C7TlKXL7yyg82z0o1me-9KVseOv3Z33x0P41IbegL6aSYW9buj-vYYxWcmX3I666apQL9fuw5cTObBAacl6uTsHnhU7T8GmD7UpbA6yBYjP2OUk5hyhQKx7aRbaLUFuxlHV2IOx4g0vy8undbfscy-Gkkh_VNEReCiA,50
Monumento Natural da Pedreira do Avelino,38.4552011,-9.1228011,Hiking,4,308,places/ChIJSxTPqxJSGQ0Ry5kfWtRo_U0/photos/ATCDNfWR6Fsu-SkI5XOOg_GWlFvOYXpHB3vuC85fABYUO-vuu_lHjNqUbtLPxCgPf4nWFMKAgW1BsEKNP01S9k5CVvrBb9U-Rf_hdQfcJtZSxjyzqLzGzGPeJ5yIk2WXDFeekTDtFyrokrZlti_M17ZjzP6k-YAHljhsqSIBBBHlPWIrSUIMOfiHRrZ7xWw8iIr8-40LmQLLlfbHqiLwgVq1eOuvJ0zZIVVrkjxZSW9m_jb6oxbKqZXTxII6dF_3LG5NKPMuTul2aBN4lsCfDbeXD3-nLZe1_WfQfJcQPtJHpiwgps989sP5-fD7feIOvHBEIYEN9Ai-LUqsLmKSPI1sz5sS1c_xZokGfv7_ysOdHIsR5toNqhX_ePkBamvwmXychy2N5E-kEAJB0RpDdhvLmP3LLTpVC_DVF4g5cC8pGn52_iA,50
auto,38.4444608,-9.1020577,Hiking,N/A,0,,50
Praia do Areão,38.008286,-8.845131000000002,Beach,4.3,32,places/ChIJ-5Nro5nqGw0RVFrYnGQoFKc/photos/ATCDNfWmKB7uEoDeLtQOiAo5BqXNvqFmusGnL0n29oZj2BeXfI4IKaMjPqy8jheLFv_ge-w0anX2akjrP9FOmYyLWuuv3NbUTifXaJuitvgWaLAS37BDNKFSC7F6nftyt35XXPXM1Vh5P4H6-sSLyE8KAgbAsMg7l_WjkGHWMR68004QDz3G64VHWsYykoZGakj3fhiw9d-VGe70tjZCNLc-CFb2s0yTZjLHh7DRlHBmQekkcIdwxx0xiRCqYqYxkvgny0-Ou4pv3VjIjatwPTjwFWhyLrmuzheyBzTmO190RN24YdfsNAdGc1KlCJZv-4jNp7-9vYmTfkc2onULvcvhrMLB3nJP8mfDsK0Iysm2qXhCkFmuz0mE3s66Uxn_3uCQG5lhtvJ3Oa6DBocQWj49iwJc5p_rn45Qbv52wZKgJXPHchE,50
Praia da Sancha,38.03087,-8.83348,Beach,4.4,10,places/ChIJCb4wM9TBGw0R8Ctnlw0b9-0/photos/ATCDNfWGD-oYcmNeGcN7f0lIKvmzUt8RzDlmT8HGLPHenzFYd5yyCzNYtWuvQyF5-i1aUvHmQ5919Hd6ZfTzOh_vh_icL3PiWomdOAN3wyL54rUPMvIqv0-wEaTer1tLlZAmLJ1wg3q2EIw2Djwmli2QUUIjMwZGIU31DN5Lsm_f-6OM-ldenr2Smddux7IdXHfWPtWdkyFLBTKa0_w1VyVzqgY0e6I_237LTvXcJEGv0Gw42bssG4p4jw5kl87JS3jAbmKWG2QkpaCHYc0xao-47BlNu3pSTRtgZbd7LVz_XDFIHqG_7W9Haqu2MeNbuDOXrOgEHzQONhiVNPXpDVqwQei2MFhbMuDycCj_SS1j_mF6T8TvXAf-An5axsXahHrkT31cfpFe8Pm9aaN6gytK6RPPvWsAJyMGOgJ7RVgTRPayyw,50
Cortiço Fountain Beach,38.055509,-8.821743,Beach,4.6,311,places/ChIJRYOT7-7BGw0R-vMbaFSgRFU/photos/ATCDNfXR1K-8Wrw1v8PjvDrz0DCjcFGMiQA2Yyup7-kj-EGXKmYbYDURNNUEBLa-ZCXEpSd2z-8LKiLZgrTV5PzeNWu7f8qGadYIGsdAsePB0dFufhIqcegP6IYy9XObAppwKCsS2r6e4zXnNuY1pBmNy1Fb99DfMVWRRlVYW-nFyGdHBthp32osw2Qu8ZARqWJZHBsuS39_JX0KkBgjQhW0ZlA38qmY_2-wTfrm4hXyckoLIntu17stkP734dFEsguQVt6Kf8rZcf1ee4uMPwU6rlGRm28Bg-jpZUs_DmWbsNJQCdKzub8q0yglNBOtgmScvkH3vQZzOyOPCIjiYynEOC-hQTQqEwFI90lNILJv9nQ_uDGNi5tfoIZVD8vmKz1wOGobBsH-jG6FLrBB1cA2cXL4PEQ6zogXUbCwKvpK9NBQhA,50
Praia da Costa Norte,37.972332900000005,-8.8694344,Beach,4.6,58,places/ChIJA9HG4S-VGw0RSc5ZhN48Zr4/photos/ATCDNfUSbLf4r2U2I7DvRCcOXoUPsKTW8OdTIhgAtMa0rUmRJOLe4uISUWLg_QoUsmC-x5LWA4N-_rDPZBLZTrrm8OAAKKPM8saqZfBBa8IEcejMhgnwb7S72Xu-xXw0mQ-W3S-3XKO5qRkVk84Xloh06gJgws6VNnKKvNXUg0tMT_XmDKq3xXNLM5spU3EP9kieW5ygCkPwFbbbkZA5U_9xDfsXmd00lcHpZrQOB3NmLT9pqa2HDbCHaIko_74sl54S5xLcDMV3TSXvK5epa36gX6E_8LhIKZBO5-7Z0oBztGPJ8LUqErwCbwglZJj95Zvng_DDJX6Ngz_Rbr7t2G0z4oL464hyKTDwcuJCO95iOjXQTjoCREDYwiinLSf8j0DqDs85BHCdEWLeW1Roe0EXcpanA8Br3-jipx1_JhTEGIHXwpw,50
the White Sands Beach,38.068002,-8.816442,Beach,4.5,48,places/ChIJNTZRDvXBGw0Rst_pCCa7GB0/photos/ATCDNfX2UcQRvJidN1UgESCKy-b92IUxAWi2e6m18HHp9ooEy16em80y8aYzbplz0vM7441VXGk5agHiP50lWsLYHYimADt7_-qNZp52fNKf7eqzy7xYAsa38Lvqpo-uajgMXT87Yy78dZIjRVAT-3BIRmJXqAnRxFAUwgCeCkyHTLGx7wP5W2-PukPodimbkVnCQQ8kgL7mPzFh3oTaGm6hUxyNxhplKpD7QCfMERB2sFOcFGB06f1gGLBNCoaqQvDEKtJocUDewvlFWWUfdNeHdl5iUQyxudXg3J-yyhttmIhaow0zHrzOMVNQ9uS8fSkzky6lPMH6mj4KI8cVUT_PWpNpvagJ_RgikQMhTSKFDTgcE_m7SjCF3nHOhdsz8bH-lqLfcdP-hDgtCcwcdoxVZNolGHcuiv82zgyVOca-VMUbrw,50
Lagoa Beach,37.97,-8.8702778,Beach,4.6,38,places/ChIJU6kbRyWVGw0Ry-GPfc4fsuE/photos/ATCDNfUc2w78vz42TFyaGDAPlSW9VEU6QJJKtRzfD3oCVkVp_syANzGijRbMVbKkbjgopiS-M6k2NSFzvSbVfHbJYxK9qfuQicdvmxqkvAr2LotRvuCt0pCnqwpjrjZ1JAgiG3lCARBYDZvfTEe3KLnDOV5ZERYeX-lJ6D3tYS3F3wbesi41xtoEupFBYAyLTWMWOKCYeSkdcfpwTSFUK7vR1hx9MDaURizaw9GFTDQ8MpbzLI3Dv9AbL1FNHBFxIJaxPBxTQTF9k76KFqZTrdiYOwpNVgLExufCAPvzUDN1q7_1ADofaXNKRVOfDpqro4OtGnrzTUs_dq0g5pifTZBV3Ori8-yShVClfe-Z-JDvsUZ5-9YL5-hoDO-S__BYjS7k7ItvhudMA0VwlRYKPOW_UFDoGA8zwtLWj7lthGyTcdcsp0FH,50
Monte Velho Beach,38.081693,-8.810842,Beach,4.5,357,places/ChIJ596m3DzCGw0RIDqK_80TBLk/photos/ATCDNfXMlqtQsIDQj7BxnOutbAguV2XpFzGvrbMpqLn-P-QAAsluJIKo-LupzmazfYfDa2Np7Kr4QvILTuZ1KZFPJoyxLaSD9tJhYjQvO0zp_UAQHJuP_4rgs3XNI9CuOjchJsX3LQmykTSCXVNJ0f6MFDbyv8UcuBWmNJJ4ijwusbXkfsB4uhhiQM9iAzm-eoBHmWu1ffnMIhuHWrih0PO17XJI7qq1RrILK1f8kv0SQuhcc6O_QmK1y8ly5KFHoDUiHQDHvGMqOqxjW5ww4nC3dztf-JtMzqflxlBpvKaMeehl3bP1F9wzh6knAOiGS0QXlitUlGzsXa2xJ-RpY9k2xSmB-Autrg7uh0_dNONAqPY3XEsl9nCZOu4O7niT8rE4Ivk6qCFoDAfI1ivD-yaDLzSCDzBzKfQcuVFN7GgQEt1f0Qw,50
Praia da Bicas,37.9541398,-8.8707639,Beach,4.4,121,places/ChIJg1DnPxqVGw0RVMSllXujtro/photos/ATCDNfVZB9L_EUepjPejm0OGcQ6AEgQUDDk_ApphgZ__zb3wBVBOUmTx3wGsJ1SgXS7kPzVaXfYMfKuz7PI4GMuX_ufCTatGlnocG4K_URGF38eWZko-U9b5sm39n6Z9qXMtnNenIx7XmVjHl_h4Pl9MTbK6UgTc70jwnSHrWLAaG_fP6bCskAMiwZxt7M9UrkuQs50BOxgih986BtvW2R1phb8zAcP4lTYa3DhnYYRz9FtfaiGmhtoItjsYV9H4kfx5TheNXA1JY3NLxQCL2kQSza4GBX-L9LuR-kr-8-hz_w_Kv3zffNGq-SkdvMOqy_DGkdZsVZ6XnpurYONni05F1baD9UpIP5gJ335cSgcyuvAKvQK6OzvYDAiOBWb2Dci1PJGeCE4xWIsR-iNKdRaNtePO95Xoj-_2mTMtC4AntF5AHA,50
Praia Grande,37.95,-8.8666667,Beach,4,6,,50
Beach São Torpes,37.9258087,-8.807521099999999,Beach,4.5,849,places/ChIJtXFKvUO-Gw0RaIGIX4qjiDU/photos/ATCDNfU6c1ROSJ-jOoBi2LgUfj3EFgaXnPRvOp5DXjVihOwbhLycZikUZ2LO3KmzNM1oAjVOhrLJ2LtKhKa2KSvzVHxWKfxPiN6jApKJFINDFXAw8dS3PKFx-Hld-fNufygE_GAoA0UFND_40jCvdogLt7i6-gtCUSvlRHUuqAD6zFSZK3d_LSaJ6xm41Vn4KeAbJ91DyldNTeBJlTJ_4UAYmgnNe4gBsxo_VDf8-gO7KfeXrajYt6d3pR6-dSbdX60DyMOMyWleAgx3Qw6BIF8RT65qHwLnG3GWlvcFx7KXkaVEPud6Jo9lWGSPAlnJpOuUk6JfLnVUR49NUqtWRK6In5iYkl_K8geqAlEXED00vFmhW_gxKJgTQQB9Lcy70u-Z7TXYQDY9kFQtS-3dkW0Hp2laRuxEVebMwbPH9DcYFbAxZlQ,50
Badoca Safari Park,38.0415825,-8.744501,Viewpoint,4.4,9461,places/ChIJW_T8E2oVGg0RFvBRz0nJlxs/photos/ATCDNfVBsLriZWZdWJpk8ubmNaDVcKi1sXFGvtqTn-0CpUzJ3KTI1rI37plOqlewoMVcV0jrK7rl9cdDVdVoXMcm5TjqtVjbvpVo5rFo42HKb01iq12YjR5METJxm3jL1BMka_ImIXZfZxe6WdMdMjk4mkTZQ1LXXRD178ueIXrr0G74O5MokYgdkUnGcfRyXg7-OCvMX2E5IBTz21mjT8LVPQi01K5HT1fHHPIQ5jEFO01okqv781koWq3OhHgawx_jcQ4FxAb0jM0yB_fBCSxZFEx3aA9u-9uBiwek193gNKBxlLj006ttWM13l6laKQ4nOTwUvMcF9mT4mygA8HCKVBvEA0bisOrw7_DBrfyGXI6j5355NaVYzrvoxT8qMB_ZsnhLA4qgnERH_ejR3q25kSfgoYMggWx8KlItyZSyGI0EepN7,50
Badoca Safari Park - estacionamento e bilheteira,38.0419057,-8.744639099999999,Viewpoint,4.4,319,places/ChIJ-_EJZgDHGw0RUnToGWCyE6M/photos/ATCDNfVGGW_0epRdFrXWWZ3To257tufSAf3EtqwEacVjYlzVSYMLTbKdE29zy_sd6Je5axIAFRjMfBjUHZTttrsfrCAD_LS4joEzUJKW3ZLmkLGecK16RKRfx8bLHbh1bAQTsNzbibssFxjA2zunk0_wXhoAbwbb_N04glYso95nQOBdQRVOcDhkmVlNpFLb8OIOKQ6pUHdnNGjt2ZO7Y3m3w2JVeDgpj4MAYDhplCAMAdY1-aJ6GX9ET950KIqpzQ5BjH6xbXysFsJO6avZ2rxJbVWzDeDj73z3aELsA0p2MCUOf97i_sZZLywEKJgjNclNqX7_7IUCqLIGrkOFJhx69XL-6Us2LPE5NCPVw9Gu_RFYEIU20X0rpn27ywPNobfLaTE7lqAY4CSty5L8d-GZphE_WARsJNi4OUtQAqhbe8izEQ,50
Praia Vasco da Gama,37.953369699999996,-8.865534,Viewpoint,4.4,3713,places/ChIJY_2iBBGVGw0Rlla1-Gvg_1g/photos/ATCDNfUM1MEl0X_EHu896CR_MAscLajfCvCaiZ3ujUoLVl3GK2AIt-9gkFXQOvNXAR9BVgDjFH9T_RSwi5KKHdNIsyhVRHEdV3vZ7ql7VNBfxFMXekKpfj1l4RYU4N9NRNysMoDcOLjJj6temY6tlHHI5dOIvEIDN4ywAj8UpcH_9x0lf-UON6Wq_u-_OTmZ36gF3xjgx3OCqDcS1UVR6qCrJEIwqksIYyeY795bgsoIxhs1B2hHz_xseVG4ZMgcfShuPI6dfSzgCq4zQFqS0_n_-ZLVHQhrq6SjP-DYLMVMKiQ82Gb3UC2e70Fc-hReBUxTncjY6NtS9kGG0ofAdfvzjeieVokIxKSn-nYOm2WuABiwzznER7p4bqkHHf0kl19KiNeL3rWzJH0Fbolczrhjz6ajHm-U9sHc1T2sUUZKNECkYg4,50
Centro Histórico de Sines,37.9560944,-8.867851199999999,Viewpoint,4.2,298,places/ChIJvWStNxeVGw0R1BsFzPRjfQ0/photos/ATCDNfV9PDCmOiDJSWYe9s6QzNjhrsj5nDSlz5HiwIg7l7gjR2xEsoUYsk7XaLhcTBHDiTR_r8tWEXhKwCFmjcnJxx-0xAFH3sbRUbO8MrX89FgcPAL42sjBkvWAFrfCcL5yIMSTMO6pkQxSKd0c4QTFrQvC3cHbs1PC6rN7utlIM8duRtveZvU7kvnbevlb8XdnN7r-JqydEYY_4q1yolKgn3cWWth9e11oji8SBzamOoZxTyA5q2_b6QRcpCUrYBjoqrQDZwuuMEUAf8RcovZnCLWPuYEXFGk-GEd7nD6W3rHhDSXwxEddk4X1jZmSQ-Guhxm00_MTNt4bixxVmvEi9BdFf9p6fYkAF0rz9DipGCVT3153RHigyZGF4Q3s3uvLiK2NixwEZX9jDD8kSBxERor6tlH5s180Zgt2plz3UVF0dg,50
Parque Urbano Rio da Figueira,38.0114982,-8.6970815,Viewpoint,4.5,498,places/ChIJJy2Ac5nHGw0Rc8CjomAKbRc/photos/ATCDNfUrT4hugDNiQRrIPZkDtqDfgUlbedfllpjxAF9eW3nLF9mWohjEDA5sw7K5boo1UqR-geQx9EF-vQwgar0N1Vl8WwLkooXSvUvaLdrQcjfz47u5u4nvNGHdhrxwcqkC96b5BDZipBfweh6QOJS3zZCZPra4blD5CzPQPe3AFGmYvX6UfVHRkmJh84gafOWs7vg-K0hg6TwXcu1TXmI_SDq_mfPw9LvywHVXPi_Vy306e16ZVfUTS4zh4lJb6pI-7-MjZCTP9a2O_hqOd1VCecoyXAcS4dQFNGtPG1mG7DyXQqcO93IROp1HXUoUvluwwjS2OW5oSMOwPV2AMRlyeW00nsPFRYa8ZUx4LyJ8rolRnYzg67dRhf7u9afxSqS1R-h4ugst8mf8wNJQMz0fJgbLeag_MHOk1z7M7TVJYpAdo_w,50
Farolim do Molhe Oeste,37.941404899999995,-8.8887103,Viewpoint,4.2,13,places/ChIJq6o6qPmUGw0R8fYcVJaQFvk/photos/ATCDNfVgpCLwEYJfLE50dBUTS5x9QQtqbQZub4mIdiPYZ76uz7gFok5J4M82A6oINGs6p1Vk4eAdJ2htzQnjhuaxDLfba4gTiIH6rmySOE67CsOShtSbe5O0ZxrOhlK3PogsyDqQO3gYhEONtB3lpYB52AkLSqApUfsPOQz0aLeWtQaKgJMFCGs7rgYCGTOzMFhM6zM6AbyoBa4ple85izooV1S0nRr8GPPz91ZrSIvo-eU6fCkv9id1bIdH5NCMQfY_sn0A9q2gRcAD4dxIkQKc0NWrLZTkPdkrEJHIiuGtvLJL6K7-2ADCjl1HFwpc6hVaH20CgaQSUUcoKOILSCyVa-_5Z4NJxBpwMloySFdyiMnzhdpdpEyKNqiXCFKJjPyj2eiHKRWJ56Y7XCVyoZKemPDRq848GU-WXDv1eE4uAPI,50
Ruinas do Hipódromo Romano de Miróbriga,38.0024405,-8.683702799999999,Viewpoint,4,52,places/ChIJzQr1kIzHGw0RKfNDPIKTvZs/photos/ATCDNfXFwMF62WqBFbQZvWEZJuGpfNDpmmr4jHiYJAFoHY_XpAuBnzmkrr6ErqarWOQHdCPg1y_CJKlJYhoi6Q1sPFeow2QT2n6WSl_DjshApFb5uV62whBMQ6Ez7PLjI7gj8cJcKohJS7GT8wZjaY_rBhiscPQh-zYSEscVSS_DEWmmcbJSo8F401AEtYMQG-VbREM1EkPJTCd5azNCxW3lmTPtJdmvKE2rRXVMrfITnM93hNgvCY_qdGkMHZhundcCbigXjJFtgZ_TfdE9VrG0Ebf_N86pHRGFxOBvgh_SzY8FiBfoZTitZhv8E9ShuxHtYMZkz-ijEfuIJn_aK74SxOCpv07_ZIDClg3uyEowMF3hzFncDK8KBJt3F2ncA0KRl4H471CMj_d9kMQOfopj-XMVr5nlVJvxLDr459b6TNo,50
Igreja Matriz de Santiago do Cacém,38.0138767,-8.6977443,Viewpoint,4.5,67,places/ChIJaSuwxZjHGw0R7wyuNBl6_p0/photos/ATCDNfX72Eo-aI-8t8riFmRFIpw-nw0VhjFIPOVPEl9RXiFTeOrWOFGZyU8UO9FgLp2tm9G-0TptpZqPBYb-5vugOJ04gOJNxYHY4xlsa_nqprqTCvH3N3Wc5TAYyVs5NFRWAdDyAb8tD_uJNyp7WAb6mypnNaK_7dOwVc7RHz-1XQr0JC-gr10vMLkqX0yxrYWgZvlWT13s1zX_NnG6UT9fd4m-HBnoEsDtw1xF1jIBFK6iqtW8_9z-tqc0NkmJZAOWtQCJXZ-dxL09smuQ5iEryII6gq7H--XnYHrR0IEZCzHI7eIbhrTRV__musJL3-PEJiqOTWAHrPll2BIJAHuXEvlZyF3PT5LK13JEaLsMsn5GAyJJeNCasNVNKZm5LeLA4Q40qLWySYpnUES9sOosx8xgrFLbUoK87-mYNIK9DncVzoCL,50
Museu Municipal de Santiago do Cacém,38.016419899999995,-8.6919527,Viewpoint,4.5,91,places/ChIJCf0WxJjHGw0RdFfHCQo8vAI/photos/ATCDNfVO7box94Krms83h5e9cs24HJHgLPn3K9Vb3A42Gx9B7KoDg3RlBxxuhRwxKVyIGISGnXcKoEPH0FpkjgX70miXIvggAFkFdh2v84v8mbRehzuIrd6P-gk4TpH6y1B8vkNjar1FNjzWd3p66OKOuvOeQ5nTpmknr-DFFMwJ3jCWiZfmPhb5a6fGxLa8ZQbP9nvUOmnEhgtpWQrZ1eJ0Y2k4PNYoR4l-C56tjF8BQ-0ojDHnygrcfZ-54E84eYMrD7N4Xe6gh1eSkRKomJ6vhSk2sXuxcsRyJko_dSwgqhCoJwT2n2P216qkwGr40Odno4PQMAeoXAtPVpPLt91Uw24Zb5qbObyOqTrYmT_kvUE0rZljQkfsLprDTrCrhfnJjVupVV4gY1QVTGcMi7Gusu7Esnmfxei4TJLLR3tOFJI,50
Cerro da Inês,38.023792799999995,-8.6952502,Viewpoint,3.4,15,places/ChIJfXgCUnPHGw0RFaiixP9pOJo/photos/ATCDNfXB83mFdQlR3BNmlHc7x6dZELu1rjT0nGhkIKiSh66vjdS5CjTcIcBIRDU6tN4mrblzqeAIqJIc6HOwpE6clYTxlttDIubw6Xj0s-28Mr1PCYCuL15M6qMR06D6_tf6Y7CU83suKOlTSpQz2gTlPpcxI_eY7hn3mv3O-k3OJwFdkLJI_NwFCiG8SSUbkzVMovLjC66kARL9be2Y_Do4-MjH5RDHkActjZnu74O0yqMiFG1g0SV_j_7UrLv-YMEbwf6UlU7gLOktaNu66aOK1566NcsIRh7AYr_QOEBOYavReefBnvAj3tepkxr5LOhqGlSFtxGc7_XCzGlk4ZY0ap7nFYLld-9hjfIWESOJ21cHoHbWJXSeBnpamf7Yd7_lzf5CCsco5FBeKjriMIhnqG5TGR-R3DOsu5H2Mw6VJaX7WNgOqjY0P0MiqUsYCgpv,50
wecamp Reserva Alecrim,38.0753097,-8.7007598,Campsite,4.6,1478,places/ChIJl9MGgX7GGw0RTuXPoz_nAVU/photos/ATCDNfVscd6ELhncO1nsMJvC1EOgUSbz44cArvxJDU0HvCb9REt7gafgWzsHjpdT2DuMcvktkHkpnauR6ccY13IV5AN8oJVb2QkWY9MudpyX1gc-WX2x4QTz2cxUY5nNOxow0cxU0tb64vcBwHw4YAUk2QECs-gjXkYABh98XLr7dBn67tGmSiCidkO0cz3KeGKAFPcIeN8Tst0FUtfVrmHtt5_EZuRGNWSL6aO17o3J3jMFLbz9NvLdZYcROS7V6-hO4dqybk02fZn0zB2kvmlzFuo0ueeMo4eh9X1DVSTfdhV9kw,50
Camping Melides,38.130845,-8.7813061,Campsite,3.9,1059,places/ChIJN37y4RnDGw0RTrS2yDvpyCw/photos/ATCDNfXexdq_c3X1ZSnzHrmtUjRa-H3lawi9yS-Y70bvOCZuwBM20j7WmmegMYbAnABrZe0d3tZrn8Kcgf5TMaeyLUGmhBEH3H_jQK9lhyxt9u2sK2a_IV-XC06X_IHNEBhYZeXtNuvfZMD43W1J7WX1nACZDjL2fThW3XvsG8-moXQNpnKpD0uCo3PhJOCd7qNxjpC3hTGUPOyaIEg1mIoG7L1oz-DKyi6PE0_pVklNiNxFYSx7lc-4HEJDCJxCem4JJasGDVgVLyuxW0ySoZ3IosUSYJkw4NG0rmp4BhlxT4EGnnpOl8ZLVAVtGSAS5-SNyPRhKBvXuURpma1NrQuM5vDTnl8xTXLwK03qDTL59sTZkSMzHiT3FNAtO8o2SWUW7bS4CU1l2B8ZVBJB6THn5Jj80kqo7bRQsxIrZRDchdm4CkT5,50
Campigir São Torpes,37.908089,-8.7933379,Campsite,3.7,658,places/ChIJf8oDDX6-Gw0R4rhssf5II7g/photos/ATCDNfVHF5uuyFPalitNlsjzWbadl2vtCHzgHsXftABosKnlLl7MQbfqaEVFCwJR4wiburo4kaExnKMRMB6yhp9IM_ad4uFDfHUSbjcC7syF7Qe_QKhsT-8IdiaP8Y7Er4xsXtHnV55qhoBqv1W0UvW8uT4U0Qh2ARteuAgsjakhErLXPL_Jp10Anq6WI2uoFUfKCPDiSMk6eqHOblVqW_lGueNI6cXUi9slF5PONfUQ23x9-yhdsVMom49IcZMaBnNPrwoOYVjJjCXLkDT0UN9v-bHygVtLS9rG3hTg1l0UV--YLwPCX9w7Sb00_FRyfP-ap8vXln8IpmjImAyD0E0pKBaCZb50MVXx2EqpJ-Er7GJaNXWCnG9wDM_Z-sngN7Rp5x5OcqEEe4gMt9dDdGMqoQUVHKFJtS7xal7FKBxYTXc,50
